YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_WAC,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_WAC,DEP_TIME,DEP_DELAY,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,FLIGHTS,DISTANCE_GROUP
2016,1,30,6,1/30/2016,UA,13487,MSP,"Minneapolis, MN",63,12266,IAH,"Houston, TX",74,1330,-13,0,1626,-20,0,0,1,5
2016,1,30,6,1/30/2016,UA,14771,SFO,"San Francisco, CA",91,12173,HNL,"Honolulu, HI",2,1714,349,1,2129,389,1,0,1,10
2016,1,30,6,1/30/2016,UA,12278,ICT,"Wichita, KS",62,11292,DEN,"Denver, CO",82,951,0,0,1032,-8,0,0,1,2
2016,1,30,6,1/30/2016,UA,13303,MIA,"Miami, FL",33,11292,DEN,"Denver, CO",82,1453,-9,0,1713,-32,0,0,1,7
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,12953,LGA,"New York, NY",22,1008,-2,0,1540,-13,0,0,1,7
2016,1,30,6,1/30/2016,UA,11298,DFW,"Dallas/Fort Worth, TX",74,12264,IAD,"Washington, DC",38,729,-1,0,1115,-5,0,0,1,5
2016,1,30,6,1/30/2016,UA,14107,PHX,"Phoenix, AZ",81,14771,SFO,"San Francisco, CA",91,1715,-3,0,1818,-7,0,0,1,3
2016,1,30,6,1/30/2016,UA,14843,SJU,"San Juan, PR",3,12266,IAH,"Houston, TX",74,1648,141,1,1930,123,1,0,1,9
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,13204,MCO,"Orlando, FL",33,1908,-7,0,2233,-25,0,0,1,5
2016,1,30,6,1/30/2016,UA,14771,SFO,"San Francisco, CA",91,12264,IAD,"Washington, DC",38,1038,-4,0,1815,-36,0,0,1,10
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,11433,DTW,"Detroit, MI",43,1220,-10,0,1647,-41,0,0,1,5
2016,1,30,6,1/30/2016,UA,11433,DTW,"Detroit, MI",43,11292,DEN,"Denver, CO",82,836,66,1,937,36,1,0,1,5
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,14771,SFO,"San Francisco, CA",91,1211,-4,0,1506,3,0,0,1,8
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,10849,BZN,"Bozeman, MT",84,1502,-13,0,1658,-13,0,0,1,3
2016,1,30,6,1/30/2016,UA,11298,DFW,"Dallas/Fort Worth, TX",74,11292,DEN,"Denver, CO",82,919,11,0,1019,-1,0,0,1,3
2016,1,30,6,1/30/2016,UA,14107,PHX,"Phoenix, AZ",81,12264,IAD,"Washington, DC",38,828,-9,0,1426,-18,0,0,1,8
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,12892,LAX,"Los Angeles, CA",91,1728,-3,0,1854,-19,0,0,1,4
2016,1,30,6,1/30/2016,UA,12892,LAX,"Los Angeles, CA",91,14771,SFO,"San Francisco, CA",91,1112,-8,0,1236,-19,0,0,1,2
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,11066,CMH,"Columbus, OH",44,1740,-8,0,1950,-26,0,0,1,2
2016,1,30,6,1/30/2016,UA,12266,IAH,"Houston, TX",74,12264,IAD,"Washington, DC",38,1632,-2,0,2018,-14,0,0,1,5
2016,1,30,6,1/30/2016,UA,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,1041,-4,0,1242,-21,0,0,1,3
2016,1,30,6,1/30/2016,UA,14908,SNA,"Santa Ana, CA",91,14771,SFO,"San Francisco, CA",91,752,-8,0,914,-15,0,0,1,2
2016,1,30,6,1/30/2016,UA,14100,PHL,"Philadelphia, PA",23,11292,DEN,"Denver, CO",82,752,-6,0,1003,-37,0,0,1,7
2016,1,30,6,1/30/2016,UA,12889,LAS,"Las Vegas, NV",85,12892,LAX,"Los Angeles, CA",91,553,-12,0,709,-21,0,0,1,1
2016,1,30,6,1/30/2016,UA,12892,LAX,"Los Angeles, CA",91,12264,IAD,"Washington, DC",38,829,-1,0,1619,-6,0,0,1,10
2016,1,30,6,1/30/2016,UA,15304,TPA,"Tampa, FL",33,12264,IAD,"Washington, DC",38,1338,-10,0,1542,-17,0,0,1,4
2016,1,30,6,1/30/2016,UA,12264,IAD,"Washington, DC",38,14747,SEA,"Seattle, WA",93,1732,-3,0,2015,-16,0,0,1,10
2016,1,30,6,1/30/2016,UA,13204,MCO,"Orlando, FL",33,12264,IAD,"Washington, DC",38,1347,-8,0,1548,-17,0,0,1,4
2016,1,30,6,1/30/2016,UA,10423,AUS,"Austin, TX",74,12266,IAH,"Houston, TX",74,831,-6,0,926,-13,0,0,1,1
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,12173,HNL,"Honolulu, HI",2,1210,40,1,1805,95,1,0,1,11
2016,1,30,6,1/30/2016,UA,15304,TPA,"Tampa, FL",33,11618,EWR,"Newark, NJ",21,648,-6,0,915,-15,0,0,1,4
2016,1,30,6,1/30/2016,UA,13303,MIA,"Miami, FL",33,13930,ORD,"Chicago, IL",41,1230,-5,0,1439,-20,0,0,1,5
2016,1,30,6,1/30/2016,UA,12266,IAH,"Houston, TX",74,14683,SAT,"San Antonio, TX",74,1734,-1,0,1822,-20,0,0,1,1
2016,1,30,6,1/30/2016,UA,12266,IAH,"Houston, TX",74,14683,SAT,"San Antonio, TX",74,852,-8,0,939,-33,0,0,1,1
2016,1,30,6,1/30/2016,UA,14679,SAN,"San Diego, CA",91,14771,SFO,"San Francisco, CA",91,1016,-3,0,1151,-14,0,0,1,2
2016,1,30,6,1/30/2016,UA,12892,LAX,"Los Angeles, CA",91,14771,SFO,"San Francisco, CA",91,2247,12,0,4,6,0,0,1,2
2016,1,30,6,1/30/2016,UA,14057,PDX,"Portland, OR",92,14771,SFO,"San Francisco, CA",91,1459,73,1,1638,62,1,0,1,3
2016,1,30,6,1/30/2016,UA,10721,BOS,"Boston, MA",13,11292,DEN,"Denver, CO",82,727,4,0,1026,-5,0,0,1,8
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,14747,SEA,"Seattle, WA",93,1116,1,0,1310,-10,0,0,1,5
2016,1,30,6,1/30/2016,UA,12266,IAH,"Houston, TX",74,12441,JAC,"Jackson, WY",88,1011,-9,0,1251,-3,0,0,1,6
2016,1,30,6,1/30/2016,UA,10140,ABQ,"Albuquerque, NM",86,12266,IAH,"Houston, TX",74,834,-13,0,1123,-37,0,0,1,3
2016,1,30,6,1/30/2016,UA,11423,DSM,"Des Moines, IA",61,13930,ORD,"Chicago, IL",41,510,3,0,616,-19,0,0,1,2
2016,1,30,6,1/30/2016,UA,11775,FSD,"Sioux Falls, SD",67,13930,ORD,"Chicago, IL",41,806,-7,0,931,-17,0,0,1,2
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,14771,SFO,"San Francisco, CA",91,753,-5,0,1041,-22,0,0,1,8
2016,1,30,6,1/30/2016,UA,13830,OGG,"Kahului, HI",2,13930,ORD,"Chicago, IL",41,1707,-3,0,400,-67,0,0,1,11
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,11298,DFW,"Dallas/Fort Worth, TX",74,1236,-14,0,1530,-22,0,0,1,3
2016,1,30,6,1/30/2016,UA,12441,JAC,"Jackson, WY",88,14771,SFO,"San Francisco, CA",91,1656,0,0,1845,19,1,0,1,3
2016,1,30,6,1/30/2016,UA,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,2319,35,1,109,13,0,0,1,3
2016,1,30,6,1/30/2016,UA,12264,IAD,"Washington, DC",38,10721,BOS,"Boston, MA",13,2217,-8,0,2345,-13,0,0,1,2
2016,1,30,6,1/30/2016,UA,14057,PDX,"Portland, OR",92,14771,SFO,"San Francisco, CA",91,1234,-12,0,1411,-25,0,0,1,3
2016,1,30,6,1/30/2016,UA,15304,TPA,"Tampa, FL",33,11292,DEN,"Denver, CO",82,1605,-4,0,1755,-22,0,0,1,7
2016,1,30,6,1/30/2016,UA,10423,AUS,"Austin, TX",74,14771,SFO,"San Francisco, CA",91,729,-5,0,924,-19,0,0,1,7
2016,1,30,6,1/30/2016,UA,14771,SFO,"San Francisco, CA",91,12889,LAS,"Las Vegas, NV",85,1036,-7,0,1158,-26,0,0,1,2
2016,1,30,6,1/30/2016,UA,12264,IAD,"Washington, DC",38,15304,TPA,"Tampa, FL",33,1727,-8,0,1941,-18,0,0,1,4
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,13303,MIA,"Miami, FL",33,1915,0,0,2305,-14,0,0,1,5
2016,1,30,6,1/30/2016,UA,12266,IAH,"Houston, TX",74,14492,RDU,"Raleigh/Durham, NC",36,1916,0,0,2236,-13,0,0,1,5
2016,1,30,6,1/30/2016,UA,12264,IAD,"Washington, DC",38,14107,PHX,"Phoenix, AZ",81,1743,-2,0,2039,-24,0,0,1,8
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,10140,ABQ,"Albuquerque, NM",86,1850,-10,0,1012,,,0,1,2
2016,1,30,6,1/30/2016,UA,14057,PDX,"Portland, OR",92,11618,EWR,"Newark, NJ",21,747,-3,0,1540,-19,0,0,1,10
2016,1,30,6,1/30/2016,UA,11618,EWR,"Newark, NJ",21,14843,SJU,"San Juan, PR",3,658,-2,0,1132,-23,0,0,1,7
2016,1,30,6,1/30/2016,UA,14679,SAN,"San Diego, CA",91,14771,SFO,"San Francisco, CA",91,1511,-9,0,1643,-11,0,0,1,2
2016,1,30,6,1/30/2016,UA,14107,PHX,"Phoenix, AZ",81,14771,SFO,"San Francisco, CA",91,823,-3,0,924,-15,0,0,1,3
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,12266,IAH,"Houston, TX",74,547,-3,0,905,-12,0,0,1,4
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,12266,IAH,"Houston, TX",74,1231,3,0,1502,-21,0,0,1,4
2016,1,30,6,1/30/2016,UA,10620,BIL,"Billings, MT",84,11292,DEN,"Denver, CO",82,711,-12,0,841,-15,0,0,1,2
2016,1,30,6,1/30/2016,UA,14771,SFO,"San Francisco, CA",91,12266,IAH,"Houston, TX",74,1058,-5,0,1642,-11,0,0,1,7
2016,1,30,6,1/30/2016,UA,12264,IAD,"Washington, DC",38,13204,MCO,"Orlando, FL",33,820,-10,0,1029,-29,0,0,1,4
2016,1,30,6,1/30/2016,UA,11618,EWR,"Newark, NJ",21,13204,MCO,"Orlando, FL",33,1327,-3,0,1609,-22,0,0,1,4
2016,1,30,6,1/30/2016,UA,13204,MCO,"Orlando, FL",33,14771,SFO,"San Francisco, CA",91,1824,28,1,2119,21,1,0,1,10
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,14107,PHX,"Phoenix, AZ",81,1606,-2,0,1857,-13,0,0,1,6
2016,1,30,6,1/30/2016,UA,12173,HNL,"Honolulu, HI",2,11292,DEN,"Denver, CO",82,2049,-1,0,555,-62,0,0,1,11
2016,1,30,6,1/30/2016,UA,14679,SAN,"San Diego, CA",91,14771,SFO,"San Francisco, CA",91,1927,-7,0,2100,-14,0,0,1,2
2016,1,30,6,1/30/2016,UA,12266,IAH,"Houston, TX",74,14771,SFO,"San Francisco, CA",91,2151,34,1,2354,14,0,0,1,7
2016,1,30,6,1/30/2016,UA,12441,JAC,"Jackson, WY",88,11292,DEN,"Denver, CO",82,1440,-7,0,1614,-5,0,0,1,2
2016,1,30,6,1/30/2016,UA,14843,SJU,"San Juan, PR",3,11042,CLE,"Cleveland, OH",44,1501,1,0,1820,-20,0,0,1,8
2016,1,30,6,1/30/2016,UA,15304,TPA,"Tampa, FL",33,11292,DEN,"Denver, CO",82,637,-8,0,836,-24,0,0,1,7
2016,1,30,6,1/30/2016,UA,10721,BOS,"Boston, MA",13,12264,IAD,"Washington, DC",38,526,-4,0,648,-34,0,0,1,2
2016,1,30,6,1/30/2016,UA,14771,SFO,"San Francisco, CA",91,12889,LAS,"Las Vegas, NV",85,923,-7,0,1040,-30,0,0,1,2
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,13204,MCO,"Orlando, FL",33,1230,-1,0,1745,-19,0,0,1,7
2016,1,30,6,1/30/2016,UA,12892,LAX,"Los Angeles, CA",91,11292,DEN,"Denver, CO",82,818,-6,0,1141,-17,0,0,1,4
2016,1,30,6,1/30/2016,UA,13204,MCO,"Orlando, FL",33,12264,IAD,"Washington, DC",38,1853,-7,0,2056,-16,0,0,1,4
2016,1,30,6,1/30/2016,UA,11292,DEN,"Denver, CO",82,15304,TPA,"Tampa, FL",33,1527,-6,0,2032,-24,0,0,1,7
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,14679,SAN,"San Diego, CA",91,1621,16,1,1840,2,0,0,1,7
2016,1,30,6,1/30/2016,UA,12173,HNL,"Honolulu, HI",2,14771,SFO,"San Francisco, CA",91,2246,51,1,512,17,1,0,1,10
2016,1,30,6,1/30/2016,UA,13930,ORD,"Chicago, IL",41,15304,TPA,"Tampa, FL",33,1424,25,1,1749,4,0,0,1,5
2016,1,30,6,1/30/2016,UA,15376,TUS,"Tucson, AZ",81,11292,DEN,"Denver, CO",82,1418,-13,0,1600,-35,0,0,1,3
2016,1,30,6,1/30/2016,UA,10849,BZN,"Bozeman, MT",84,13930,ORD,"Chicago, IL",41,1307,32,1,1645,14,0,0,1,5
2016,1,30,6,1/30/2016,UA,14771,SFO,"San Francisco, CA",91,12264,IAD,"Washington, DC",38,908,27,1,1642,-8,0,0,1,10
2016,1,2,6,1/2/2016,AS,14908,SNA,"Santa Ana, CA",91,14057,PDX,"Portland, OR",92,934,-16,0,1147,-28,0,0,1,4
2016,1,2,6,1/2/2016,AS,14057,PDX,"Portland, OR",92,14262,PSP,"Palm Springs, CA",91,1453,333,1,1713,338,1,0,1,4
2016,1,2,6,1/2/2016,AS,14262,PSP,"Palm Springs, CA",91,14057,PDX,"Portland, OR",92,1421,-4,0,1637,-13,0,0,1,4
2016,1,2,6,1/2/2016,AS,14057,PDX,"Portland, OR",92,14908,SNA,"Santa Ana, CA",91,1531,-4,0,1748,-2,0,0,1,4
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,12889,LAS,"Las Vegas, NV",85,1052,32,1,1321,36,1,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14747,SEA,"Seattle, WA",93,2200,-10,0,19,-26,0,0,1,4
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,12889,LAS,"Las Vegas, NV",85,603,-2,0,820,-5,0,0,1,4
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,12889,LAS,"Las Vegas, NV",85,1638,-7,0,1859,-6,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14747,SEA,"Seattle, WA",93,1301,1,0,1521,-14,0,0,1,4
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,12889,LAS,"Las Vegas, NV",85,1959,4,0,2218,3,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14747,SEA,"Seattle, WA",93,2258,-7,0,118,-22,0,0,1,4
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,12889,LAS,"Las Vegas, NV",85,2158,18,1,19,20,1,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14747,SEA,"Seattle, WA",93,1501,-9,0,1726,-29,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14747,SEA,"Seattle, WA",93,2002,7,0,2227,-7,0,0,1,4
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,12889,LAS,"Las Vegas, NV",85,702,-3,0,931,1,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14747,SEA,"Seattle, WA",93,642,-8,0,913,-17,0,0,1,4
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,12889,LAS,"Las Vegas, NV",85,1842,-13,0,2105,-15,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14747,SEA,"Seattle, WA",93,904,-11,0,1134,-19,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14747,SEA,"Seattle, WA",93,1053,-7,0,1315,-30,0,0,1,4
2016,1,2,6,1/2/2016,AS,14057,PDX,"Portland, OR",92,12889,LAS,"Las Vegas, NV",85,1656,-9,0,1916,11,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14057,PDX,"Portland, OR",92,1949,-6,0,2155,-15,0,0,1,4
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,14107,PHX,"Phoenix, AZ",81,1905,15,1,2251,11,0,0,1,5
2016,1,2,6,1/2/2016,AS,14057,PDX,"Portland, OR",92,12889,LAS,"Las Vegas, NV",85,2058,-2,0,2303,-1,0,0,1,4
2016,1,2,6,1/2/2016,AS,14107,PHX,"Phoenix, AZ",81,14747,SEA,"Seattle, WA",93,1158,-2,0,1346,-21,0,0,1,5
2016,1,2,6,1/2/2016,AS,14057,PDX,"Portland, OR",92,12889,LAS,"Las Vegas, NV",85,754,-6,0,957,-8,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14057,PDX,"Portland, OR",92,1014,-6,0,1218,-17,0,0,1,4
2016,1,2,6,1/2/2016,AS,10666,BLI,"Bellingham, WA",93,12889,LAS,"Las Vegas, NV",85,930,-10,0,1217,7,0,0,1,4
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,14057,PDX,"Portland, OR",92,646,-4,0,857,-10,0,0,1,4
2016,1,2,6,1/2/2016,AS,14107,PHX,"Phoenix, AZ",81,14747,SEA,"Seattle, WA",93,607,7,0,750,-10,0,0,1,5
2016,1,2,6,1/2/2016,AS,14107,PHX,"Phoenix, AZ",81,14747,SEA,"Seattle, WA",93,1544,-6,0,1735,-20,0,0,1,5
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,14107,PHX,"Phoenix, AZ",81,717,12,0,1108,11,0,0,1,5
2016,1,2,6,1/2/2016,AS,14107,PHX,"Phoenix, AZ",81,14747,SEA,"Seattle, WA",93,754,-6,0,938,-32,0,0,1,5
2016,1,2,6,1/2/2016,AS,14057,PDX,"Portland, OR",92,14107,PHX,"Phoenix, AZ",81,1930,-5,0,2256,-4,0,0,1,5
2016,1,2,6,1/2/2016,AS,15376,TUS,"Tucson, AZ",81,14747,SEA,"Seattle, WA",93,1436,-4,0,1622,-38,0,0,1,5
2016,1,2,6,1/2/2016,AS,14107,PHX,"Phoenix, AZ",81,14747,SEA,"Seattle, WA",93,1925,-10,0,2115,-24,0,0,1,5
2016,1,2,6,1/2/2016,AS,14057,PDX,"Portland, OR",92,14107,PHX,"Phoenix, AZ",81,940,-5,0,1310,-3,0,0,1,5
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,14107,PHX,"Phoenix, AZ",81,1450,0,0,1829,-4,0,0,1,5
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,15376,TUS,"Tucson, AZ",81,1001,16,1,1351,8,0,0,1,5
2016,1,2,6,1/2/2016,AS,12889,LAS,"Las Vegas, NV",85,10666,BLI,"Bellingham, WA",93,1402,27,1,1626,6,0,0,1,4
2016,1,2,6,1/2/2016,AS,14057,PDX,"Portland, OR",92,11298,DFW,"Dallas/Fort Worth, TX",74,951,1,0,1540,10,0,0,1,7
2016,1,2,6,1/2/2016,AS,11298,DFW,"Dallas/Fort Worth, TX",74,14747,SEA,"Seattle, WA",93,1335,15,1,1530,-10,0,0,1,7
2016,1,2,6,1/2/2016,AS,14747,SEA,"Seattle, WA",93,14107,PHX,"Phoenix, AZ",81,2021,1,0,2359,0,0,0,1,5
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,14057,PDX,"Portland, OR",92,136,-4,0,618,8,0,0,1,7
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,10299,ANC,"Anchorage, AK",1,2350,-5,0,208,-43,0,0,1,6
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,11630,FAI,"Fairbanks, AK",1,1349,-6,0,1618,-30,0,0,1,7
2016,1,6,3,1/6/2016,AS,11630,FAI,"Fairbanks, AK",1,14747,SEA,"Seattle, WA",93,1735,-10,0,2208,-22,0,0,1,7
2016,1,6,3,1/6/2016,AS,11630,FAI,"Fairbanks, AK",1,14747,SEA,"Seattle, WA",93,626,-4,0,1125,15,1,0,1,7
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,11630,FAI,"Fairbanks, AK",1,2315,-5,0,142,-39,0,0,1,7
2016,1,6,3,1/6/2016,AS,11630,FAI,"Fairbanks, AK",1,14747,SEA,"Seattle, WA",93,110,-5,0,554,-1,0,0,1,7
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,10299,ANC,"Anchorage, AK",1,934,4,0,1200,-30,0,0,1,7
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,14057,PDX,"Portland, OR",92,47,-8,0,525,-4,0,0,1,7
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,14747,SEA,"Seattle, WA",93,201,16,1,628,18,1,0,1,6
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,14057,PDX,"Portland, OR",92,1209,9,0,1654,19,1,0,1,7
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,10299,ANC,"Anchorage, AK",1,2144,14,0,17,-12,0,0,1,7
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,10299,ANC,"Anchorage, AK",1,2245,5,0,116,-23,0,0,1,7
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,10299,ANC,"Anchorage, AK",1,1728,-2,0,1943,-32,0,0,1,6
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,12892,LAX,"Los Angeles, CA",91,2359,9,0,559,-16,0,0,1,10
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,13873,OME,"Nome, AK",1,1007,2,0,1143,-2,0,0,1,3
2016,1,6,3,1/6/2016,AS,13873,OME,"Nome, AK",1,10299,ANC,"Anchorage, AK",1,1232,-3,0,1403,3,0,0,1,3
2016,1,6,3,1/6/2016,AS,13873,OME,"Nome, AK",1,10299,ANC,"Anchorage, AK",1,2021,-8,0,2144,-10,0,0,1,3
2016,1,6,3,1/6/2016,AS,13970,OTZ,"Kotzebue, AK",1,13873,OME,"Nome, AK",1,1849,-12,0,1936,-7,0,0,1,1
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,13970,OTZ,"Kotzebue, AK",1,1636,-4,0,1805,-10,0,0,1,3
2016,1,6,3,1/6/2016,AS,13970,OTZ,"Kotzebue, AK",1,10299,ANC,"Anchorage, AK",1,950,67,1,1117,64,1,0,1,3
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,13970,OTZ,"Kotzebue, AK",1,741,91,1,910,77,1,0,1,3
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,14747,SEA,"Seattle, WA",93,1746,-14,0,2228,3,0,0,1,6
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,11630,FAI,"Fairbanks, AK",1,2300,-5,0,2354,-5,0,0,1,2
2016,1,6,3,1/6/2016,AS,12892,LAX,"Los Angeles, CA",91,10299,ANC,"Anchorage, AK",1,2354,-1,0,407,-38,0,0,1,10
2016,1,6,3,1/6/2016,AS,10299,ANC,"Anchorage, AK",1,14747,SEA,"Seattle, WA",93,1055,-5,0,1537,7,0,0,1,6
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,14771,SFO,"San Francisco, CA",91,653,-7,0,859,-8,0,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14057,PDX,"Portland, OR",92,2046,21,1,2224,15,1,0,1,3
2016,1,6,3,1/6/2016,AS,14679,SAN,"San Diego, CA",91,14747,SEA,"Seattle, WA",93,1753,13,0,2034,-6,0,0,1,5
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14679,SAN,"San Diego, CA",91,647,-3,0,930,0,0,0,1,5
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14908,SNA,"Santa Ana, CA",91,554,-6,0,841,4,0,0,1,4
2016,1,6,3,1/6/2016,AS,14908,SNA,"Santa Ana, CA",91,14747,SEA,"Seattle, WA",93,1831,6,0,2107,-12,0,0,1,4
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14771,SFO,"San Francisco, CA",91,2145,-5,0,2348,-8,0,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,955,0,0,1155,-5,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14771,SFO,"San Francisco, CA",91,1947,72,1,2153,58,1,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14262,PSP,"Palm Springs, CA",91,2240,50,1,16,63,1,0,1,2
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14771,SFO,"San Francisco, CA",91,1318,113,1,1531,111,1,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14262,PSP,"Palm Springs, CA",91,1613,98,1,1757,118,1,0,1,2
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,,,,,,,1,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,2030,5,0,2230,-5,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14771,SFO,"San Francisco, CA",91,1725,50,1,1927,40,1,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,825,-5,0,1037,-3,0,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,633,-12,0,841,-13,0,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,1653,18,1,1857,17,1,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14771,SFO,"San Francisco, CA",91,1415,35,1,1623,33,1,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14771,SFO,"San Francisco, CA",91,954,4,0,,,,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14747,SEA,"Seattle, WA",93,1840,-10,0,2032,-28,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14771,SFO,"San Francisco, CA",91,553,-7,0,752,-16,0,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14747,SEA,"Seattle, WA",93,626,-4,0,826,-9,0,0,1,3
